28233;912345689;45338;RLS/Squidle;18;19.7802197802198
28277;3000078;45406;RLS/Squidle;6;5.94059405940594
28338;912351305;45505;RLS/Squidle;3;3
30014;3000040;48227;RLS/Squidle;13;12.8712871287129
30123;3000144;48386;RLS/Squidle;6;6.66666666666667
30487;3002594;49212;RLS/Squidle;8;7.92079207920792
31861;912347864;51796;RLS/Squidle;1;1.05263157894737
32372;3000184;52611;RLS/Squidle;2;1.98019801980198
34392;3000083;56153;RLS/Squidle;4;4
35304;912341930;57830;RLS/Squidle;6;5.94059405940594
36054;3002593;59284;RLS/Squidle;2;1.98019801980198
37039;912341940;60959;RLS/Squidle;3;2.97029702970297
37894;3000093;62602;RLS/Squidle;6;7.31707317073171
37912;912351307;62637;RLS/Squidle;6;6
39873;3000155;66405;RLS/Squidle;8;8.79120879120879
41791;3000077;70235;RLS/Squidle;8;7.92079207920792
41826;912344874;70299;RLS/Squidle;1;0.99009900990099
41839;912351381;70333;RLS/Squidle;1;0.99009900990099
43975;912341948;74034;RLS/Squidle;6;6
44611;3000213;75241;RLS/Squidle;18;17.8217821782178
45428;3002583;76451;RLS/Squidle;5;4.95049504950495
45640;3002595;77055;RLS/Squidle;1;0.99009900990099
45723;912343552;77242;RLS/Squidle;3;3
46163;3000135;78120;RLS/Squidle;9;9.89010989010989
46845;3000224;79390;RLS/Squidle;14;13.8613861386139
46939;3000202;79485;RLS/Squidle;36;35.6435643564356
46952;3000004;79507;RLS/Squidle;12;11.8811881188119
47562;3002601;80624;RLS/Squidle;1;1
48658;3000005;82561;RLS/Squidle;4;3.96039603960396
50258;3002542;85734;RLS/Squidle;2;2
50787;3002586;86665;RLS/Squidle;3;2.97029702970297
51059;3000226;87271;RLS/Squidle;2;1.98019801980198
52039;3000070;88864;RLS/Squidle;2;1.98019801980198
52751;3000067;89965;RLS/Squidle;2;1.98019801980198
54073;3000056;93017;RLS/Squidle;2;2.38095238095238
54986;3000066;94673;RLS/Squidle;6;5.94059405940594
55033;912341938;94764;RLS/Squidle;9;8.91089108910891
56373;3000212;97623;RLS/Squidle;7;6.93069306930693
58237;3000225;101567;RLS/Squidle;3;3.2967032967033
58425;3000206;101961;RLS/Squidle;1;0.99009900990099
58440;3000001;101973;RLS/Squidle;15;14.8514851485149
58965;912343554;102800;RLS/Squidle;39;39
59185;912343553;103354;RLS/Squidle;1;1
60187;912351284;105319;RLS/Squidle;4;4
60198;3000207;105332;RLS/Squidle;5;4.95049504950495
60783;3000109;106570;RLS/Squidle;37;36.6336633663366
61381;912341945;107867;RLS/Squidle;2;1.98019801980198
62846;912345687;111157;RLS/Squidle;11;10.8910891089109
62983;912352180;111621;RLS/Squidle;1;0.99009900990099
63997;3002592;114196;RLS/Squidle;5;4.95049504950495
64008;912341949;114211;RLS/Squidle;1;1
64516;912344872;115449;RLS/Squidle;8;8
64696;3000153;115913;RLS/Squidle;1;1.0989010989011
66765;3000080;121294;RLS/Squidle;27;26.7326732673267
66822;3002922;121480;RLS/Squidle;9;8.91089108910891
66972;3000012;122116;RLS/Squidle;3;3.2967032967033
67108;3002598;122349;RLS/Squidle;1;0.99009900990099
67336;912341934;123104;RLS/Squidle;4;3.96039603960396
68101;912343521;125846;RLS/Squidle;11;11
68831;912347849;128248;RLS/Squidle;5;4.95049504950495
68849;3002587;128407;RLS/Squidle;6;5.94059405940594
43964;912352058;73972;Australian Coral Species;3;2.9126213592233
67723;912351943;124352;Australian Coral Species;4;4.04040404040404
29;912347852;70;RLS/Squidle;3;3
781;912351403;1314;RLS/Squidle;3;2.97029702970297
1902;912343540;2984;RLS/Squidle;1;1
2063;912345042;3399;RLS/Squidle;3;3.15789473684211
2938;3000233;4780;RLS/Squidle;1;1.12359550561798
3192;912346899;5337;RLS/Squidle;1;0.99009900990099
3755;3000041;6303;RLS/Squidle;1;1.01010101010101
4119;912343544;6992;RLS/Squidle;2;2
4576;912343526;7772;RLS/Squidle;1;1.01010101010101
5005;912351869;8381;RLS/Squidle;21;20
5372;3000049;8799;RLS/Squidle;4;5.63380281690141
6535;3000165;10534;RLS/Squidle;1;0.99009900990099
7300;912341927;12072;RLS/Squidle;2;2
7433;912351428;12260;RLS/Squidle;1;1
7750;912351399;12818;RLS/Squidle;1;0.99009900990099
8167;3000242;13562;RLS/Squidle;4;4
8614;912350805;14241;RLS/Squidle;45;41.2844036697248
8693;912350042;14374;RLS/Squidle;13;13.1313131313131
9215;7002859;15130;RLS/Squidle;2;2
9830;912343524;16089;RLS/Squidle;1;1
9844;912343525;16092;RLS/Squidle;1;1
10172;3000243;16663;RLS/Squidle;5;5
10592;3000241;17384;RLS/Squidle;6;6.81818181818182
10990;3002560;18180;RLS/Squidle;1;1
11070;912341936;18296;RLS/Squidle;1;0.99009900990099
11485;3000203;19177;RLS/Squidle;1;0.99009900990099
11998;3002544;19973;RLS/Squidle;2;2
12239;912343529;20491;RLS/Squidle;2;2.22222222222222
12613;3000098;21052;RLS/Squidle;8;9.41176470588235
12918;912347861;21398;RLS/Squidle;3;3
14494;3000146;23960;RLS/Squidle;5;5.55555555555556
15386;3000218;25010;RLS/Squidle;1;0.99009900990099
16064;3000150;26190;RLS/Squidle;1;0.99009900990099
16560;912343534;26911;RLS/Squidle;3;3
16964;912341946;27510;RLS/Squidle;1;0.99009900990099
17633;912346758;28624;RLS/Squidle;1;1
17954;3000191;29086;RLS/Squidle;7;7.77777777777778
18007;3002599;29257;RLS/Squidle;2;2
18565;912344608;30072;RLS/Squidle;17;16.1904761904762
18922;3000035;30978;RLS/Squidle;7;8.23529411764706
19372;3002540;31739;RLS/Squidle;12;12
20247;3000189;32957;RLS/Squidle;8;8.88888888888889
20292;3000028;33038;RLS/Squidle;10;11.1111111111111
21060;3002550;34414;RLS/Squidle;7;7
22459;3000214;36789;RLS/Squidle;12;13.3333333333333
22622;3000046;37084;RLS/Squidle;1;1.12359550561798
23318;912351304;38077;RLS/Squidle;3;3
24745;912344607;40161;RLS/Squidle;5;5
24803;912343532;40284;RLS/Squidle;2;2.02020202020202
25815;3002528;41930;RLS/Squidle;1;1.11111111111111
26008;3002541;42241;RLS/Squidle;1;1
26430;912345059;42804;RLS/Squidle;13;13
26971;3002600;43410;RLS/Squidle;1;0.980392156862745
27754;3002554;44590;RLS/Squidle;2;2
28234;912345689;45338;RLS/Squidle;1;1.0989010989011
28278;3000078;45406;RLS/Squidle;12;11.8811881188119
28339;912351305;45505;RLS/Squidle;1;1
28776;3002567;46337;RLS/Squidle;4;4
29318;3000022;47287;RLS/Squidle;2;2
29359;3000171;47386;RLS/Squidle;10;11.1111111111111
29723;3002620;47811;RLS/Squidle;3;3
29746;912343535;47845;RLS/Squidle;2;2.24719101123596
29777;912343924;47914;RLS/Squidle;15;15.1515151515152
30125;3000144;48386;RLS/Squidle;1;1.11111111111111
30454;912344579;49111;RLS/Squidle;1;1
30488;3002594;49212;RLS/Squidle;10;9.9009900990099
30693;3002553;49559;RLS/Squidle;12;12
30766;912343522;49686;RLS/Squidle;1;0.952380952380952
31304;3000036;50715;RLS/Squidle;5;5.55555555555556
31862;912347864;51796;RLS/Squidle;2;2.10526315789474
32228;2002573;52385;RLS/Squidle;1;0.961538461538462
32963;912345049;53506;RLS/Squidle;6;6
33916;3002548;55347;RLS/Squidle;2;2
34915;3002597;57032;RLS/Squidle;1;0.99009900990099
35305;912341930;57830;RLS/Squidle;1;0.99009900990099
36055;3002593;59284;RLS/Squidle;5;4.95049504950495
36581;3002529;60154;RLS/Squidle;1;1.11111111111111
36843;3000138;60574;RLS/Squidle;17;17.1717171717172
37283;912346071;61352;RLS/Squidle;3;3
37882;912350293;62595;RLS/Squidle;3;3
38882;912346755;64539;RLS/Squidle;2;2
39785;912351372;66202;RLS/Squidle;2;1.98019801980198
39875;3000155;66405;RLS/Squidle;3;3.2967032967033
40689;912341935;68278;RLS/Squidle;1;0.99009900990099
41259;912341937;69246;RLS/Squidle;1;0.99009900990099
41692;912343545;70046;RLS/Squidle;5;4.76190476190476
41792;3000077;70235;RLS/Squidle;17;16.8316831683168
42353;3000107;71457;RLS/Squidle;4;3.96039603960396
42402;912343925;71525;RLS/Squidle;3;3
42822;912351424;72029;RLS/Squidle;1;1
43186;3000081;72534;RLS/Squidle;6;6.66666666666667
43241;3000129;72626;RLS/Squidle;2;1.98019801980198
43917;3000180;73913;RLS/Squidle;4;4.44444444444444
